tahun;kd_desa;fitur_1;fitur_2;fitur_3;fitur_4;fitur_5;fitur_6;idm
2021;5206162005;71264000;321255640;121313360;325000000;36000000;0;0.6143
2021;5204102008;154425000;580471500;98875000;34343000;144000000;0;0.7483
2021;5206022005;136165605;337445000;352300855;42106300;294610240;0;0.7506
2021;5206152007;53970365;323609646;329067799;21800000;96129190;0;0.653
2021;5206042002;133053896;366723000;123169464;41850000;137386640;5000000;0.5713
2021;5201122001;10000000;836596020;93480000;27167000;313800000;160000000;0.8421
2021;5204102009;108336500;216232000;60217500;13250000;428400000;0;0.6684
2021;5202072004;153004000;1440399000;38310000;46327000;280800000;50000000;0.721
2021;5208042002;83790000;384188500;657265400;0;540000000;0;0.8024
2021;5206172006;102281120;432404880;123900000;4250000;59600000;0;0.5151
2021;5204262003;98808000;517385750;7900000;24638000;149600000;0;0.736
2021;5204262006;171532940;514693250;145225000;1260000;58748000;0;0.6552
2021;5203042004;64000000;694666000;15000000;5000000;467700000;100000000;0.7968
2021;5204052001;163019992;275668500;220614318;3000000;258350000;6813120;0.806
2021;5204212003;42939000;374788950;36705500;4432000;338658000;27438750;0.7008
2021;5205082004;135619200;258412340;17017900;44000000;403482560;0;0.616
2021;5204022002;40541200;337245405;50800000;0;295200000;40892211;0.7338
2021;5204022001;50990158;188707800;34223050;0;637200000;16221042;0.7079
2021;5205052009;0;274716000;52400000;0;759029000;0;0.7438
2021;5206132010;60516760;332886240;110970000;153930000;124400000;0;0.6752
2021;5203102009;6500000;1121230204;4000000;27275000;595556000;0;0.773
2021;5205042001;27915000;801202600;53282000;186200000;388141400;0;0.8317
2021;5208052004;103586750;613854300;20120000;26400000;966400000;184150000;0.7179
2021;5207082001;30047000;403865370;21150000;0;460800000;0;0.873
2021;5204262005;97646034;436334900;86361000;24584000;143100000;133924964;0.6795
2021;5204102011;188892400;273484306;50750000;64961000;333999800;0;0.6443
2021;5201092006;119746750;354666500;22430000;4700000;438300000;0;0.6952
2021;5203142010;31227000;467906000;49095000;10382000;368875000;28000000;0.7654
2021;5203142001;38155000;929498650;0;2489150;550422200;0;0.8613
2021;5203142002;28966500;530152600;48000000;3850000;535500000;50000000;0.8268
2021;5206072014;120449800;177155200;143060000;110500000;176400000;0;0.6217
2021;5207072004;52776000;263465196;20191672;14375000;557500000;0;0.8544
2021;5206122003;103497440;714554560;175310000;119370000;124200000;0;0.5651
2021;5205012013;37302000;520977720;53000000;12000000;368111280;0;0.6687
2021;5205012014;39250000;273822000;21795000;122333000;552047000;0;0.7149
2021;5202052003;205433000;1918573500;106487500;50845000;288000000;0;0.7135
2021;5202032004;221258000;558793500;20557500;58359000;486000000;0;0.7986
2021;5207062002;30007900;1113365000;121540220;9600000;220200000;0;0.7663
2021;5207082004;18399900;363734350;0;106392750;417600000;0;0.7687
2021;5204172008;82447100;139958445;70726455;0;533200000;50000000;0.6705
2021;5204172002;135114500;404065500;108010000;0;129600000;0;0.7743
2021;5204172001;129975000;412794000;28055000;35158500;244500000;0;0.6998
2021;5201132003;71178500;1152563596;97653440;0;384400000;100000000;0.6327
2021;5201132008;63490250;710861500;45830000;0;290250000;200000000;0.719
2021;5204052004;218224400;430427000;137284400;14785000;216000000;0;0.7808
2021;5204102010;104620000;447192650;58166350;67547800;113000000;0;0.7873
2021;5206052006;177482470;199568560;192685000;7070000;152700000;98225970;0.8062
2021;5206052012;124419500;510017200;107880000;15170000;75003300;0;0.719
2021;5202062009;118018400;1258733700;70460000;174730900;57600000;0;0.73
2021;5204242002;110257960;396062000;31865000;0;551849800;0;0.6646
2021;5203052003;201800000;374765000;7880000;8000000;1003030000;38395000;0.8863
2021;5203052004;82589000;701444000;0;10809000;711200000;0;0.7787
2021;5203052005;128556500;513112000;0;322718500;423575000;40000000;0.8976
2021;5203052008;94340500;535120500;135613500;147982000;418268000;25000000;0.8286
2021;5204242002;79740300;953632296;147175000;50271700;147600000;0;0.6646
2021;5204252005;202552160;734223300;57835600;10719900;180000000;0;0.6379
2021;5207072006;24995500;855525500;73415275;28215000;128100000;0;0.6613
2021;5205052006;42691816;202660000;12400000;14100000;820253184;0;0.8062
2021;5206102004;149740310;907907690;189410000;96405000;72000000;5400000;0.6308
2021;5206082008;138273800;1066281200;243798000;61162000;54000000;0;0.5795
2021;5205012010;0;314936000;0;70000000;618860000;0;0.6832
2021;5205042003;2400000;749127900;117696500;4600000;220134600;50000000;0.707
2021;5205042003;86357000;660741700;0;33600000;493325000;50000000;0.7914
2021;5202032010;366207500;333831580;37396665;87224755;360000000;0;0.7937
2021;5202012015;147899800;849353650;144816400;63755150;183600000;15000000;0.7114
2021;5203162007;379277700;3272403910;121330000;29553000;1310689990;0;0.6362
2021;5201032019;98264250;467168008;106390000;5000000;216000000;50000000;0.7621
2021;5206122012;71961860;215220012;380540059;79646949;111945120;0;0.6948
2021;5203182006;124282000;622093000;40750000;100200000;859271000;0;0.679
2021;5203012012;289366726;384436700;26037000;10000000;207960000;0;0.7187
2021;5202082008;92132850;591681000;39435000;12734000;882000000;0;0.7006
2021;5202082008;67582000;559468250;64695000;44480000;727900000;50000000;0.7005
2021;5203192013;43406500;359232000;197189500;69795030;334159970;0;0.6886
2021;5201142002;24620000;506944837;102086037;121279750;324000000;0;0.8376
2021;5205032006;26469000;718490000;0;13501000;108000000;30000000;0.666
2021;5207032001;22940000;211914750;120000000;0;666000000;0;0.7467
2021;5201082002;55444936;866258396;15475145;0;634838629;0;0.706
2021;5202042012;128781500;1131141500;236552250;11178000;172800000;0;0.6868
2021;5202012010;105047500;857284000;132152500;90000000;180000000;150000000;0.7829
2021;5201012012;56642000;247463608;91260000;0;720000000;0;0.72
2021;5201092002;67233900;386936051;96523750;58218000;361200000;150000000;0.7603
2021;5204102006;122098950;308247875;109141400;13250000;340005575;0;0.7002
2021;5202092002;196157000;567607000;130690500;200705500;396000000;0;0.7778
2021;5206132005;109120000;99480000;238286080;8500000;409239920;0;0.6951
2021;5206012010;133417500;417206320;195862000;24266500;133543680;0;0.496
2021;5206122014;121983950;224088596;376898654;24381800;184400000;0;0.6946
2021;5202112009;98209750;1160198000;77697750;17322500;360000000;0;0.7333
2021;5201022002;107326500;563584800;62953000;24000000;414600000;0;0.7548
2021;5203042003;59585000;633776500;30000000;0;541826500;100000000;0.7692
2021;5203042008;97362000;520970400;110118500;7970000;627218000;176597140;0.7206
2021;5203012014;269329900;222736200;125265000;24000000;236205000;50000000;0.7478
2021;5203192012;38000000;463133900;0;78389000;602508100;0;0.7914
2021;5203112002;72697000;943416150;41019000;71214300;623747900;0;0.8449
2021;5202092007;246852750;862423150;237986350;126405500;321600000;0;0.7243
2021;5202112001;92704000;1065625500;28185500;85131000;547200000;0;0.6949
2021;5203182005;68982700;283496000;60450000;90709000;840154300;50000000;0.7644
2021;5202012012;130811500;1016905050;208727500;73142500;298800000;0;0.743
2021;5207052008;50475000;535714000;265000000;48000000;7200000;0;0.8286
2021;5204062006;223007000;353115350;61295000;0;433318650;0;0.8141
2021;5204092001;138996300;356516340;69810500;65786500;166890000;0;0.7932
2021;5204092013;152994000;411855000;47190000;12202000;108000000;0;0.7338
2021;5203022009;46599950;653631000;53200000;6000000;183674000;0;0.6981
2021;5206082012;98296880;652048880;209269000;26820120;223551120;0;0.657
2021;5206132003;142450120;370960880;151950000;2400000;148000000;0;0.6837
2021;5204132003;93533500;605172715;24250000;0;144000000;5430410;0.7149
2021;5207072005;48959000;650483898;127308230;248575486;64800000;100000000;0.7602
2021;5202062004;72555750;1091060000;23952500;144830000;151200000;0;0.8638
2021;5205052011;44022500;195404000;0;454808500;608400000;25000000;0.7002
2021;5208042007;75419750;520836850;164981000;5000000;897600000;0;0.756
2021;5202092003;149733350;951718600;162426750;27376000;252000000;0;0.734
2021;5204282003;219482000;300945860;178411000;62000000;198000000;67743194;0.5711
2021;5207072001;53044920;453579208;92341669;93446000;309600000;250000000;0.8192
2021;5202082003;108720700;592261800;140812000;62008000;435600000;0;0.6592
2021;5206062008;82515000;186900000;201610000;49440000;299000000;10000000;0.5951
2021;5206072011;180329781;491900000;168037080;63294219;95961920;0;0.6351
2021;5205062010;31000000;427410000;16500000;123350000;303340000;50000000;0.7063
2021;5205062002;64500000;485588000;0;138000000;386600000;0;0.6306
2021;5205072008;0;272311800;3900000;170841200;507550000;10000000;0.7022
2021;5201032021;103281800;327657000;86485577;1860000;403200000;50000000;0.8111
2021;5206062005;225457790;474028960;466213690;115640000;444863560;0;0.6992
2021;5206062015;113313750;342944800;255305000;5000000;117654450;0;0.7057
2021;5206182007;119906440;235855560;188810000;91010000;216000000;0;0.6687
2021;5206132011;124638960;408410040;187458500;33005500;75100000;0;0.6835
2021;5206042001;213306910;373321854;311109600;5512660;114702440;0;0.6011
2021;5206132004;88776722;282379544;144009214;180150000;79353520;0;0.6757
2021;5206082014;98925680;629529820;129873500;185650000;163700000;0;0.6165
2021;5206042003;105545600;409471040;222190000;39900000;167835360;0;0.64
2021;5204092003;84849400;156242700;65287900;338191600;170333000;0;0.7219
2021;5206122005;146161800;1064835514;153476500;6914186;54000000;0;0.5725
2021;5206022009;172004200;314265000;257392800;29573000;92600000;0;0.6763
2021;5204222008;68505090;386008086;200435600;4604000;127680000;0;0.7238
2021;5206102001;176989400;627240600;244290000;218875000;79200000;0;0.7663
2021;5206032013;146221920;332146880;134400000;0;97000000;0;0.6833
2021;5206012018;82859400;447708000;93593960;86000000;48646640;25000000;0.5919
2021;5205052007;44150000;595500000;15000000;64332000;475500000;0;0.7683
2021;5206072001;44174000;462500000;152607600;65000000;163142400;0;0.629
2021;5206182006;145636200;395633800;338340000;54700000;323800000;0;0.6467
2021;5206052005;111242811;461265422;104184986;31306396;174693697;0;0.7194
2021;5206072003;126108487;338829713;257053800;356720000;136800000;0;0.6181
2021;5205072006;55430000;330745320;3400000;15380000;430865680;50000000;0.7576
2021;5202022009;53658400;950624000;122730000;9553000;252000000;0;0.7317
2021;5203062008;96552000;309572000;0;19840000;742518000;50000000;0.7376
2021;5201032002;104143100;461153900;70500000;0;273600000;0;0.8081
2021;5201032002;117840000;660195000;0;0;263719000;0;0.8081
2021;5206142005;123901200;658500000;122308320;5000000;196496480;0;0.517
2021;5206142006;122722840;302014720;34489640;151200000;77200000;0;0.517
2021;5206062018;131366000;310965000;155833000;37012000;115600000;0;0.6924
2021;5206142004;55299050;63418320;83374230;0;247600000;0;0.55
2021;5206092005;132746000;354334000;186300000;36045000;90000000;0;0.6917
2021;5206072009;173427650;422231400;139760470;137071000;134390480;73000000;0.6181
2021;5204092010;187075100;534756135;78103500;16198000;104500000;100100;0.6248
2021;5201022007;49793000;554432100;33439000;17655000;540000000;100000000;0.7005
2021;5204142005;100718000;496697000;33350000;16286000;201600000;30000000;0.7211
2021;5205012007;135646000;1436420320;101940680;22500000;690125000;60000000;0.6537
2021;5204062004;106234900;201831550;48915000;26888440;406384450;6765000;0.7713
2021;5203142011;17807500;269610323;34496500;363111277;248199400;50000000;0.7457
2021;5204022007;64003300;659719220;137796700;0;241200000;50000000;0.7852
2021;5203102011;105670500;795380181;0;1980000;268201000;20000000;0.8248
2021;5203062003;66945800;232283200;33600000;316153900;369676800;0;0.7205
2021;5204292004;175874200;330341099;54537000;108580000;90000000;0;0.7422
2021;5206182012;125846050;345066950;120675000;17500000;136800000;0;0.711
2021;5202032009;116415500;943755500;85500000;84795000;363600000;0;0.7865
2021;5206072002;86900000;501171645;242821655;180146700;153460000;0;0.6052
2021;5201032017;37767000;309988000;24710000;3017000;411800000;102683000;0.7665
2021;5206082009;86386900;237024880;120903620;335370600;36000000;20000000;0.616
2021;5204142014;120454000;498427000;64370000;267035000;108000000;20000000;0.856
2021;5204242003;228908250;331431657;112550000;18000000;144000000;0;0.6103
2021;5206182001;133277420;401885180;171837500;89864900;87044000;25000000;0.7335
2021;5206032008;64127550;448204080;150300000;11919370;208000000;0;0.6552
2021;5203032016;29655000;725592700;12450500;9400000;348977800;0;0.6946
2021;5202112007;41984000;1269543000;132553000;36951000;136800000;0;0.7189
2021;5203202006;58104900;342817800;0;15785600;1326688700;0;0.8017
2021;5208032009;111478200;596033000;79200000;28180000;726283300;0;0.6117
2021;5203132015;85499000;691342000;50639000;4800000;272438000;50000000;0.7452
2021;5203062006;82936500;252746000;0;2935000;634585000;22559500;0.739
2021;5203052002;107909000;1248936000;10800000;8250000;461380000;144000000;0.8216
2021;5206162002;128001358;502932642;229200000;10000000;195000000;0;0.6397
2021;5206162001;155745700;342111120;250140000;387517180;200000000;0;0.6421
2021;5206062010;195265000;562687000;219910000;1500000;360000000;0;0.5751
2021;5203202015;44653000;731594800;27958600;12000000;212100600;0;0.783
2021;5207082005;25000000;322177000;14600000;134150000;187200000;150000000;0.8527
2021;5202102010;83372274;877912000;122787500;79057500;252000000;80000000;0.7356
2021;5203192010;43522000;476277000;0;83146000;341997000;50000000;0.696
2021;5205062001;90732500;1072972500;254200000;28000000;360000000;50000000;0.7962
2021;5206012016;107334500;324805500;127800000;106150000;203200000;20000000;0.6449
2021;5202112004;141462600;1197452064;94876000;59293000;230400000;0;0.7243
2021;5201072003;144738050;1073442600;461152600;86013750;1135070000;200000000;0.7243
2021;5204222001;257334200;414147850;152355500;25787000;350728000;0;0.6983
2021;5203192008;55760000;600128500;22200000;173236500;336263000;0;0.7027
2021;5203192008;100000000;1426169750;65000000;19600000;1131200000;0;0.8341
2021;5208052001;94434400;529087000;54568000;20413000;961600000;0;0.7816
2021;5202082007;66402500;1117168420;16040000;11500000;648000000;0;0.8306
2021;5203202004;160027000;574619500;0;2000000;435112500;40000000;0.7571
2021;5206032015;57966600;328568400;143470000;15000000;309600000;0;0.6886
2021;5202072008;133403000;769912600;150480300;35750460;360000000;50000990;0.8098
2021;5208032008;60840000;474587000;12916000;21650440;948000000;0;0.7489
2021;5203202012;30810900;407279100;17050000;101651000;393533000;50000000;0.6851
2021;5203172002;177750000;533190250;39135000;6500000;451675000;20229111;0.8151
2021;5202102008;63510500;967810000;147336500;245935500;216000000;0;0.8337
2021;5203122004;110692000;1957499745;71590000;14000000;580000000;200000000;0.8043
2021;5203122008;101018500;985189700;150600000;29975000;253740000;0;0.8038
2021;5202042010;89502300;1652513295;55561000;37036500;180000000;0;0.7271
2021;5202042005;155386000;1243776000;18892000;13131500;669600000;0;0.6675
2021;5202022007;185588000;842753050;222930000;133032950;612000000;50000000;0.8044
2021;5203192005;42350000;677423200;54000000;14200000;292650000;9099800;0.7017
2021;5201092008;45353000;693122000;102040000;38029500;386400000;39368500;0.7149
2021;5202052006;89999750;940706750;0;261057500;478800000;0;0.9181
2021;5204232003;212960000;314318750;125745000;15795000;184200000;0;0.7765
2021;5201082005;138096400;466029900;41783800;26000000;438900000;50000000;0.6724
2021;5203022011;286331200;1838462636;211500500;382481400;879026100;96087664;0.723
2021;5203112004;13629000;845721000;43271000;117500000;350890000;0;0.7506
2021;5203162006;103668280;1234399740;59000000;1407150;761008830;0;0.7321
2021;5202022006;62574500;637903500;90182000;15410000;360000000;0;0.6854
2021;5204102007;118388500;358969500;92584000;40140000;291900000;0;0.7367
2021;5204022009;72063000;533758596;100398000;0;216000000;75000000;0.7002
2021;5206052007;94668326;319871245;114770000;31340000;216000000;15896429;0.7486
2021;5203112007;46928000;917789664;36955000;7401336;518180000;0;0.856
2021;5201122008;72091750;501731601;230397650;29600000;200000000;0;0.6837
2021;5203012002;95964900;579540280;183029450;28000000;473600000;58748000;0.8154
2021;5203012009;106668095;491166350;70800000;21900000;398496555;0;0.6794
2021;5206092001;124937500;438687400;162285100;10170000;190000000;10000000;0.6603
2021;5204132004;142290085;517541856;33670000;17700000;270000000;0;0.899
2021;5203082004;133027500;1457865561;15000000;0;516470939;50000000;0.8063
2021;5203082009;92613750;1091576450;10000000;5450000;265294800;50000000;0.8086
2021;5206062013;179930000;655200000;234200000;241700000;36000000;0;0.584
2021;5204092005;113077750;362604250;74974000;6700000;231000000;0;0.827
2021;5207062004;28975750;421487283;19800000;205845700;439200000;0;0.78
2021;5202042013;48097000;986793500;79982500;19750000;360000000;0;0.7965
2021;5202102012;99752500;431082500;79542500;312474000;291600000;0;0.6475
2021;5202082001;114007150;885992835;41360000;11610000;550800000;0;0.9251
2021;5203112001;9700000;448993552;20388448;20605000;579538000;0;0.7243
2021;5203082006;294552620;1696288800;128772900;27224000;734507680;0;0.8514
2021;5203082008;94916700;1091163560;51390000;160702300;469216040;0;0.8063
2021;5203112006;82586000;507699300;63804700;52300000;537237000;0;0.7229
2021;5203122002;24809000;836782000;24000000;58561000;352984000;0;0.933
2021;5203122007;46539000;450294000;126800000;21000000;637875000;0;0.7505
2021;5203122010;9077300;834739700;4800000;21320000;212500000;0;0.7257
2021;5204062003;130724250;542635750;55583000;0;563500000;0;0.7298
2021;5204052007;268573150;334819000;94180000;7068000;324000000;0;0.6713
2021;5204202005;105028000;126924700;59834000;32661500;535720000;16201620;0.767
2021;5203012015;59095000;390545000;31140000;15815000;497530000;50000000;0.7029
2021;5203162008;40265000;927745030;36304040;4379930;204000000;0;0.6402
2021;5204222006;117585900;334376950;61995900;0;199390000;0;0.7186
2021;5204232001;137561700;978724700;158350000;33343000;331093300;35431800;0.6873
2021;5206152002;99420880;530019120;427599000;18500000;187200000;0;0.6378
2021;5206112014;168350000;446800000;84200000;104000000;155589000;0;0.541
2021;5201142008;16584750;411202100;11775000;4925000;368389500;0;0.733
2021;5202022008;116530000;824472600;73000000;132809000;547200000;0;0.8621
2021;5206052008;97309000;342289960;185400000;43900040;216000000;10000000;0.7763
2021;5205052013;105000000;242414000;3500000;243250000;252000000;0;0.6802
2021;5206032004;163706688;330575003;422400000;52892309;140200000;0;0.7798
2021;5206022012;111477008;354184242;184471750;35815000;108000000;45000000;0.6913
2021;5206132007;164255650;340336189;228808534;97896147;80922480;15000000;0.7016
2021;5206182011;109730520;225919480;216665000;41996000;195420000;0;0.676
2021;5206062009;155259880;242560000;505507800;0;176376320;0;0.5222
2021;5204112010;92622500;482941292;23100000;7519500;116340205;0;0.7051
2021;5202112006;114560500;532681000;108105000;19489000;846000000;0;0.7597
2021;5206072012;121172800;375962200;163080000;9800000;111600000;21650000;0.633
2021;5205082001;16171000;302188400;3300000;29144200;544667400;50000000;0.7111
2021;5201092013;31829000;261050249;0;9838430;569052915;0;0.6349
2021;5207052007;266422429;848201547;77213990;57400000;108000000;0;0.6952
2021;5203032002;69732750;591808250;87570000;88900000;326680000;50000000;0.8584
2021;5203032015;78731260;762661500;283520000;27757000;198058240;0;0.7057
2021;5203032007;93623000;744049000;0;21300000;193550000;0;0.8652
2021;5203032010;43150000;1109787000;82870000;7000000;246558000;0;0.7911
2021;5205032001;14329800;508220700;50318500;49669000;259631000;0;0.9027
2021;5206022002;214107750;569100360;230540692;73288559;60529639;25000000;0.7595
2021;5206142007;182516220;527668113;262528467;175178000;282200000;0;0.5205
2021;5206022003;263225050;734017820;415491000;239363710;425964420;95000000;0.7297
2021;5202042008;83297500;1391595500;33750000;78159000;403000000;0;0.6665
2021;5207032003;19040000;104744720;26220030;189360000;576600000;0;0.7708
2021;5207032003;80798000;849542400;0;152295000;684100000;0;0.7222
2021;5208022007;49133000;708856000;0;50490000;711900000;130000000;0.6103
2021;5203122001;38514900;799838900;34548000;6000000;476693900;100000000;0.8897
2021;5206042004;76481160;315770840;235180000;100896000;289035000;0;0.6317
2021;5203192003;71736400;496574900;51846700;29400000;526000000;0;0.9549
2021;5203192016;30000000;354677500;0;114862500;403395000;20000000;0.8095
2021;5203192007;27940000;491480000;25000000;12900000;282550000;0;0.774
2021;5204212001;171483500;613338000;87866500;7826000;300300000;30000000;0.7902
2021;5204212004;132835600;437063510;72546920;11590000;361200000;10000000;0.7248
2021;5206052014;148771367;662917398;122366235;40800000;39600000;0;0.5751
2021;5206032007;158858400;505211600;312910000;6990000;72000000;0;0.7067
2021;5206102003;263141360;249776000;229450000;124000000;222340640;0;0.7448
2021;5205052010;0;816403000;0;25000000;236000000;40000000;0.6662
2021;5206182009;143312320;229233680;254300000;9000000;167700000;0;0.6592
2021;5206042015;83782490;445787040;193203470;4040000;72000000;0;0.6662
2021;5206112012;123091760;280373840;99200000;44800000;193457400;0;0.7178
2021;5204112008;79234400;473581500;37963500;0;309600000;0;0.6967
2021;5206082010;116848550;436407680;175044770;67030000;36000000;30000000;0.65
2021;5201022005;80194000;464181057;63450000;0;841360000;15000000;0.8044
2021;5203022004;62903000;728982595;126318355;5000000;563475000;50000000;0.8749
2021;5203022007;85693100;451971900;8775000;9951000;593334000;50000000;0.8168
2021;5206042006;89400000;387459200;223700000;34400000;96300800;0;0.6344
2021;5206112003;131660000;331750000;337100000;3000000;94122000;0;0.6754
2021;5202072005;90255000;991769600;390079000;192571567;345700000;0;0.7578
2021;5206152005;104146560;745321440;274550000;15000000;108000000;0;0.6325
2021;5203152003;39825000;876483052;61200000;8788168;479141780;30000000;0.7837
2021;5203022002;67264600;1252252900;30900000;27505000;651795000;0;0.9068
2021;5203022006;111248700;565942325;51990000;272381000;443920000;50000000;0.751
2021;5206012011;137725000;173428000;175900000;288000000;103897000;0;0.6432
2021;5208032006;52448700;740195100;0;12340000;937500000;34063150;0.6394
2021;5208032006;99347000;494188880;11940000;184000000;791285120;0;0.8022
2021;5203102003;110985150;533908800;389325650;7000000;490566400;100000000;0.8398
2021;5206112015;68953920;491492080;41750000;125500000;44000000;0;0.5889
2021;5208022005;186376000;857879000;156400000;41200000;750510000;0;0.7321
2021;5208042008;44544000;470005350;10000000;0;1416600000;50000000;0.7195
2021;5206172003;139215040;445196960;182200000;147750000;165600000;14000000;0.569
2021;5206032005;140567150;739233000;272750000;83267850;72000000;0;0.589
2021;5204212002;52163100;526258900;68440000;0;86400000;0;0.6575
2021;5206152006;114014400;844373600;230400000;11500000;108000000;0;0.6475
2021;5201142003;136299750;685942670;70310000;0;460220000;158000000;0.8327
2021;5206092006;117696860;390563640;109300000;67797500;198000000;20000000;0.6963
2021;5205052004;38900000;893142000;30000000;45000000;180000000;20000000;0.6743
2021;5206122013;44427000;206664677;264121082;115734500;266595741;0;0.7038
2021;5206062007;113924350;572622650;273300000;3500000;360000000;20000000;0.5776
2021;5206072007;140900600;488200000;148000000;8000000;343704400;30000000;0.8411
2021;5206022010;98263860;460169140;179620000;12300000;120600000;0;0.7667
2021;5203032004;267085178;1566733500;43583000;29602500;925070000;63894800;0.7895
2021;5208032010;40013900;710643000;0;42000000;775600000;0;0.6525
2021;5203162005;67727250;823652750;91600000;3167000;381081000;0;0.7856
2021;5207052004;71120400;320142400;124834000;46262200;826800000;0;0.729
2021;5206112013;62830000;511305680;60610704;77649616;46800000;25000000;0.5446
2021;5206062001;94327960;429007040;268903000;8375000;194400000;50000000;0.7352
2021;5201122014;178316100;365238700;55250000;82311500;284112790;50000000;0.814
2021;5205032008;33800000;315733000;0;18000000;475200000;0;0.6656
2021;5204102003;168143000;509542800;51840500;53996000;231400000;0;0.7665
2021;5204062008;18081200;341945500;4430000;2458800;555417750;0;0.7702
2021;5204282004;81010000;329025000;238019000;42220000;133200000;60160000;0.6552
2021;5204232002;136798700;359104150;57151800;10814100;187200000;0;0.7649
2021;5204182005;131007100;215072350;74931200;0;568800000;0;0.5976
2021;5201032007;58117250;509550000;125893000;13950000;298800000;250000000;0.7295
2021;5202042002;57680000;758532500;80711000;29598000;223200000;0;0.6871
2021;5208022008;99847800;341650000;120006000;82987000;912472250;0;0.6516
2021;5203202005;39464500;1107535145;49275000;12000000;551469000;0;0.6819
2021;5204192002;133907800;544855400;56804000;4610000;180000000;37103500;0.6394
2021;5207042001;44536694;462269036;63087000;139111267;148200000;0;0.8194
2021;5207042002;74134670;465804221;142628107;6867000;111600000;69000000;0.8597
2021;5201072002;84562000;880828000;131628000;76372000;1259700000;0;0.6743
2021;5201072001;137761000;1357271500;227926700;111826000;370346800;100000000;0.8756
2021;5201132004;125505000;959476000;25680000;30549500;360000000;100000000;0.684
2021;5203032012;35992750;626629570;71087000;39170000;197641680;150000000;0.7784
2021;5204132012;51527500;843194000;39730000;2666000;172800000;0;0.7256
2021;5203162001;122945000;523509400;99800000;11150000;457165600;0;0.7021
2021;5201032009;71230400;635124800;47175000;71943500;292204000;30000000;0.7224
2021;5202032002;202263500;957395500;75200000;108531000;180000000;50000000;0.8787
2021;5203012003;162847000;266676000;77418300;19811000;415555700;100000000;0.8525
2021;5202072009;85182120;951880000;165174000;43972000;462064880;0;0.7413
2021;5208022006;96290000;749273450;0;163996250;554164000;200000000;0.6925
2021;5208032003;81795900;613525856;0;139337060;1151700000;0;0.7503
2021;5202052007;126403750;935277400;52455000;31675000;659611750;0;0.7575
2021;5207022011;24793700;705565860;7750000;63150000;153900000;70000000;0.7554
2021;5204102002;106193000;426210000;106290000;55182000;85800000;0;0.7787
2021;5203042001;28879000;328512139;394398141;12046500;390778220;209200000;0.6883
2021;5203152005;20985000;1064737000;75410000;66070000;433940000;0;0.8656
2021;5203152001;45537374;1611098071;0;9829290;683687265;100000000;0.7868
2021;5203152002;34700000;1757733602;0;15568448;433237950;0;0.7924
2021;5203152006;20640000;1186730919;19800000;5375000;368575900;0;0.7314
2021;5201032014;153849000;359644500;173714000;42296500;405802500;0;0.6721
2021;5207052009;73340000;461866000;236821000;70940000;249600000;0;0.6638
2021;5202062003;164827800;1326255050;132110000;24545000;90000000;0;0.7433
2021;5202092011;142735000;450630500;242808880;113777120;180000000;0;0.8394
2021;5204102001;217755200;380055765;141310000;38757000;345600000;0;0.6997
2021;5203102010;67062150;576130850;109500000;51276000;361134000;0;0.7967
2021;5208042006;202438800;1451479600;21460000;16000000;734700000;0;0.7711
2021;5204282001;42168500;337825050;171824000;13405000;324000000;20163220;0.6498
2021;5207062001;10000000;259478023;11017000;13200000;722879022;60000000;0.7824
2021;5201142006;107600000;649170500;70684000;0;378000000;60000000;0.7437
2021;5202062006;90560500;1115361650;88057850;94304000;252000000;0;0.7652
2021;5202042001;40120000;1317072049;87470000;23241000;370000000;0;0.8938
2021;5201142005;212118454;177674090;18312818;156708880;447579364;110675000;0.817
2021;5203012006;58237072;254063441;342304880;5000000;374748320;50000000;0.6514
2021;5204132007;84730000;447763000;67230000;48348000;180000000;16000000;0.8973
2021;5202082002;160586750;773252600;45745000;45775650;568800000;0;0.6935
2021;5203202010;33400000;739775000;0;12000000;215518000;100000000;0.793
2021;5204132006;158361850;536110650;341565000;5945500;288000000;0;0.6976
2021;5203012004;142382550;454536450;37455000;9000000;404207000;0;0.8883
2021;5204292002;130120600;535818650;29110000;0;180000000;0;0.7965
2021;5205052012;37850000;706675000;2000000;0;216000000;0;0.6765
2021;5204092009;183868000;601546000;156821000;0;81955000;32000000;0.6922
2021;5202112008;44479100;1124179350;65804000;25391000;180000000;0;0.6197
2021;5207032014;14621000;277746878;0;352068122;241500000;0;0.7387
2021;5203202011;11625000;891324080;4919000;12000000;213829120;50000000;0.6479
2021;5207022020;25130000;285183506;25000000;103130994;388800000;150000000;0.7949
2021;5203082014;165630000;762280600;171944700;11355000;387109000;143662700;0.9017
2021;5208032004;105683100;778668060;141941900;137804900;799962000;0;0.7706
2021;5201032011;165341500;974699000;0;0;360000000;0;0.7898
2021;5201092003;83628000;593706488;76450000;300736949;427574000;100000000;0.7732
2021;5203062001;74573900;700382100;72296900;151314000;1089847300;154118800;0.7948
2021;5203062009;55738500;386732800;0;175951600;293196000;50466100;0.7929
2021;5207032004;35076200;541083000;60690000;92075000;176400000;214923800;0.7465
2021;5207032005;119842153;373013000;247189000;2183000;482400000;0;0.8529
2021;5202122002;117561250;1744494450;70740000;34909000;345600000;200000000;0.7537
2021;5203012013;109308685;373393339;119178000;6800000;417637661;0;0.7479
2021;5202072012;104685000;1240364000;165520000;34170000;118800000;0;0.7914
